date&time,time,duration,source_ip,destination_ip,protocol,protocol_name,packet_len,dif_serv,flag,ip_vers,src_port,dst_port,data_len,seq,seq_raw,next_seq,ack,ack_raw,tcp_flags,flags_res,flags_ns,flags_cwr,flags_ecn,flags_urg,flags_ack,flags_push,flags_reset,flags_syn,flags_fin,flags_str,win_size,checksum,checksum_status,urgent_pointer,stream,proto_type,proto_size,hw_type,hw_size,hw_opcode,src_hw_mac,dst_hw_mac
2017-08-09 12:07:48.481285,1.137042,0.00014710426330566406,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51012,56516,1480,,,,,,,,,,,,,,,,,,,0x00003efe,2,,6,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.481413,1.13717,0.0001277923583984375,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51012,56516,1480,,,,,,,,,,,,,,,,,,,0x00002eb5,2,,6,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.481589,1.137346,0.0001761913299560547,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51012,56516,1480,,,,,,,,,,,,,,,,,,,0x000006f0,2,,6,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.481694,1.137451,0.0001049041748046875,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51012,56516,1480,,,,,,,,,,,,,,,,,,,0x00003ee0,2,,6,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.481856,1.137613,0.0001621246337890625,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51012,56516,1480,,,,,,,,,,,,,,,,,,,0x00000e8a,2,,6,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.482010,1.137767,0.0001537799835205078,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51012,56516,1480,,,,,,,,,,,,,,,,,,,0x0000b95e,2,,6,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.482151,1.137908,0.000141143798828125,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51012,56516,1480,,,,,,,,,,,,,,,,,,,0x00007502,2,,6,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.482225,1.137982,7.390975952148438e-05,192.168.2.13,192.168.100.5,17,udp,683,0x00000000,0x00000040,4,51012,56516,649,,,,,,,,,,,,,,,,,,,0x00005140,2,,6,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.482773,1.143301,0.0005481243133544922,192.168.2.13,192.168.100.5,17,udp,209,0x00000000,0x00000040,4,51006,23470,175,,,,,,,,,,,,,,,,,,,0x00000745,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.483782,1.14431,0.0010089874267578125,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x0000b2dd,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.483908,1.144436,0.000125885009765625,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x000088ad,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.484103,1.144631,0.00019502639770507812,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x0000af3f,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.484226,1.144754,0.00012302398681640625,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x0000e27a,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.484382,1.14491,0.00015592575073242188,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x0000c9e2,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.484532,1.14506,0.00015020370483398438,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x000063e0,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.484663,1.145191,0.0001308917999267578,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x00005397,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.484813,1.145341,0.0001499652862548828,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x00002bd2,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.484944,1.145472,0.00013113021850585938,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x000063c2,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.485095,1.145623,0.00015091896057128906,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x0000336c,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.485228,1.145756,0.00013303756713867188,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x0000de40,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.485358,1.145886,0.00012993812561035156,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51006,23470,1480,,,,,,,,,,,,,,,,,,,0x000099e4,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.485432,1.14596,7.390975952148438e-05,192.168.2.13,192.168.100.5,17,udp,683,0x00000000,0x00000040,4,51006,23470,649,,,,,,,,,,,,,,,,,,,0x00007622,2,,4,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.486026,1.144207,0.0005941390991210938,192.168.2.13,192.168.100.5,17,udp,209,0x00000000,0x00000040,4,51008,20298,175,,,,,,,,,,,,,,,,,,,0x00002eb1,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.487030,1.145211,0.0010039806365966797,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000da49,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.487134,1.145315,0.00010395050048828125,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000b019,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.487331,1.145512,0.00019693374633789062,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000d6ab,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.487475,1.145656,0.00014400482177734375,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x000009e7,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.487683,1.145864,0.00020813941955566406,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000f14e,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.487788,1.145969,0.0001049041748046875,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x00008b4c,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.487899,1.14608,0.00011110305786132812,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x00007b03,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.488049,1.14623,0.0001499652862548828,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000533e,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.488182,1.146363,0.00013303756713867188,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x00008b2e,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.488329,1.14651,0.0001468658447265625,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x00005ad8,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.488462,1.146643,0.00013303756713867188,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x000005ad,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.488654,1.146835,0.0001919269561767578,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51008,20298,1480,,,,,,,,,,,,,,,,,,,0x0000c150,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.488749,1.14693,9.512901306152344e-05,192.168.2.13,192.168.100.5,17,udp,683,0x00000000,0x00000040,4,51008,20298,649,,,,,,,,,,,,,,,,,,,0x00009d8e,2,,5,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.490321,1.200401,0.0015718936920166016,192.168.2.13,192.168.100.5,17,udp,209,0x00000000,0x00000040,4,51010,56514,175,,,,,,,,,,,,,,,,,,,0x00004173,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.491431,1.201511,0.001110076904296875,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000ed0b,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.491581,1.201661,0.0001499652862548828,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000c2db,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.491805,1.201885,0.00022411346435546875,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000e96d,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.491947,1.202027,0.0001418590545654297,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x00001ca9,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.492153,1.202233,0.00020599365234375,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x00000411,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.492264,1.202344,0.00011110305786132812,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x00009e0e,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.492404,1.202484,0.0001399517059326172,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x00008dc5,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.492536,1.202616,0.00013208389282226562,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x00006600,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.492702,1.202782,0.0001659393310546875,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x00009df0,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.492824,1.202904,0.0001220703125,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x00006d9a,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.493009,1.203089,0.0001850128173828125,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000186f,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.493130,1.20321,0.00012087821960449219,192.168.2.13,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51010,56514,1480,,,,,,,,,,,,,,,,,,,0x0000d412,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.493205,1.203285,7.510185241699219e-05,192.168.2.13,192.168.100.5,17,udp,683,0x00000000,0x00000040,4,51010,56514,649,,,,,,,,,,,,,,,,,,,0x0000b050,2,,0,,,,,,10:4f:a8:70:22:7e,10:4f:a8:70:22:7e
2017-08-09 12:07:48.512551,1.192925,0.019345998764038086,192.168.2.15,192.168.100.5,17,udp,87,0x00000000,0x00000040,4,51002,56518,53,,,,,,,,,,,,,,,,,,,0x00009599,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.512735,1.193109,0.0001838207244873047,192.168.2.15,192.168.100.5,17,udp,60,0x00000000,0x00000040,4,51002,56518,26,,,,,,,,,,,,,,,,,,,0x00000fd6,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.512890,1.193264,0.0001552104949951172,192.168.2.15,192.168.100.5,17,udp,209,0x00000000,0x00000040,4,51002,56518,175,,,,,,,,,,,,,,,,,,,0x000061b3,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.515421,1.195795,0.002530813217163086,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x0000cd01,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.515557,1.195931,0.0001361370086669922,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x0000b85b,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.515686,1.19606,0.0001289844512939453,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x00004d1d,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.515824,1.196198,0.0001380443572998047,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x0000fac5,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.515968,1.196342,0.00014400482177734375,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x0000d999,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.516127,1.196501,0.0001590251922607422,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x00004431,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.516211,1.196585,8.392333984375e-05,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x00008aa3,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.516369,1.196743,0.00015807151794433594,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x0000465a,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.516541,1.196915,0.00017189979553222656,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x0000c5a7,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.516668,1.197042,0.0001270771026611328,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x000084b0,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.516752,1.197126,8.392333984375e-05,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x00006994,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.516900,1.197274,0.0001480579376220703,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x0000a5a2,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.517063,1.197437,0.0001628398895263672,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x000064df,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.517180,1.197554,0.00011706352233886719,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x0000b9f5,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.517281,1.197655,0.0001010894775390625,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x000090f0,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.517448,1.197822,0.00016689300537109375,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x00007503,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.517593,1.197967,0.00014495849609375,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x000014cb,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.517729,1.198103,0.0001361370086669922,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x0000bff3,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.517860,1.198234,0.0001308917999267578,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x0000618f,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.517977,1.198351,0.00011706352233886719,192.168.2.15,192.168.100.5,17,udp,1514,0x00000000,0x00000040,4,51002,56518,1480,,,,,,,,,,,,,,,,,,,0x0000701a,2,,2,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.527442,1.220405,0.00946497917175293,192.168.2.15,192.168.100.5,17,udp,87,0x00000000,0x00000040,4,51000,56512,53,,,,,,,,,,,,,,,,,,,0x00009cdf,2,,1,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.527664,1.220627,0.0002219676971435547,192.168.2.15,192.168.100.5,17,udp,60,0x00000000,0x00000040,4,51000,56512,26,,,,,,,,,,,,,,,,,,,0x0000171c,2,,1,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.527780,1.220743,0.00011610984802246094,192.168.2.15,192.168.100.5,17,udp,209,0x00000000,0x00000040,4,51000,56512,175,,,,,,,,,,,,,,,,,,,0x000068f9,2,,1,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.531891,1.216218,0.004111051559448242,192.168.2.15,192.168.100.5,6,tcp,1294,0x00000000,0x00000040,4,443,61036,1240,294100,4230139363,295340,1,1183892093,0x00000010,0,0,0,0,0,1,0,0,0,0,·······A····,2264,0x00005a63,2,0,0,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.531986,1.216313,9.489059448242188e-05,192.168.2.15,192.168.100.5,6,tcp,1294,0x00000000,0x00000040,4,443,61036,1240,295340,4230140603,296580,1,1183892093,0x00000010,0,0,0,0,0,1,0,0,0,0,·······A····,2264,0x00008197,2,0,0,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.532164,1.216491,0.0001780986785888672,192.168.2.15,192.168.100.5,6,tcp,1294,0x00000000,0x00000040,4,443,61036,1240,296580,4230141843,297820,1,1183892093,0x00000010,0,0,0,0,0,1,0,0,0,0,·······A····,2264,0x0000ab51,2,0,0,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.532260,1.216587,9.584426879882812e-05,192.168.2.15,192.168.100.5,6,tcp,1294,0x00000000,0x00000040,4,443,61036,1240,297820,4230143083,299060,1,1183892093,0x00000010,0,0,0,0,0,1,0,0,0,0,·······A····,2264,0x00006aca,2,0,0,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.532260,1.216587,0.0,192.168.100.5,192.168.2.15,6,tcp,60,0x00000000,0x00000040,4,61036,443,0,1,1183892093,1,295340,4230140603,0x00000010,0,0,0,0,0,1,0,0,0,0,·······A····,16430,0x0000c02c,2,0,0,,,,,,00:a0:de:f1:88:6e,00:a0:de:f1:88:6e
2017-08-09 12:07:48.532340,1.216667,8.0108642578125e-05,192.168.2.15,192.168.100.5,6,tcp,1294,0x00000000,0x00000040,4,443,61036,1240,299060,4230144323,300300,1,1183892093,0x00000010,0,0,0,0,0,1,0,0,0,0,·······A····,2264,0x000071f8,2,0,0,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.532452,1.216779,0.00011205673217773438,192.168.2.15,192.168.100.5,6,tcp,1294,0x00000000,0x00000040,4,443,61036,1240,300300,4230145563,301540,1,1183892093,0x00000010,0,0,0,0,0,1,0,0,0,0,·······A····,2264,0x00008247,2,0,0,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.532551,1.216878,9.894371032714844e-05,192.168.100.5,192.168.2.15,6,tcp,60,0x00000000,0x00000040,4,61036,443,0,1,1183892093,1,297820,4230143083,0x00000010,0,0,0,0,0,1,0,0,0,0,·······A····,16430,0x0000b67c,2,0,0,,,,,,00:a0:de:f1:88:6e,00:a0:de:f1:88:6e
2017-08-09 12:07:48.532574,1.216901,2.288818359375e-05,192.168.2.15,192.168.100.5,6,tcp,1294,0x00000000,0x00000040,4,443,61036,1240,301540,4230146803,302780,1,1183892093,0x00000010,0,0,0,0,0,1,0,0,0,0,·······A····,2264,0x00006bc8,2,0,0,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.532645,1.216972,7.104873657226562e-05,192.168.2.15,192.168.100.5,6,tcp,1294,0x00000000,0x00000040,4,443,61036,1240,302780,4230148043,304020,1,1183892093,0x00000010,0,0,0,0,0,1,0,0,0,0,·······A····,2264,0x00001f89,2,0,0,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.532674,1.217001,2.9087066650390625e-05,192.168.100.5,192.168.2.15,6,tcp,60,0x00000000,0x00000040,4,61036,443,0,1,1183892093,1,300300,4230145563,0x00000010,0,0,0,0,0,1,0,0,0,0,·······A····,16430,0x0000accc,2,0,0,,,,,,00:a0:de:f1:88:6e,00:a0:de:f1:88:6e
2017-08-09 12:07:48.532736,1.217063,6.198883056640625e-05,192.168.2.15,192.168.100.5,6,tcp,1294,0x00000000,0x00000040,4,443,61036,1240,304020,4230149283,305260,1,1183892093,0x00000010,0,0,0,0,0,1,0,0,0,0,·······A····,2264,0x0000e5d5,2,0,0,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.532896,1.217223,0.00015997886657714844,192.168.2.15,192.168.100.5,6,tcp,1294,0x00000000,0x00000040,4,443,61036,1240,305260,4230150523,306500,1,1183892093,0x00000010,0,0,0,0,0,1,0,0,0,0,·······A····,2264,0x000081ce,2,0,0,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
2017-08-09 12:07:48.532900,1.217227,4.0531158447265625e-06,192.168.100.5,192.168.2.15,6,tcp,60,0x00000000,0x00000040,4,61036,443,0,1,1183892093,1,302780,4230148043,0x00000010,0,0,0,0,0,1,0,0,0,0,·······A····,16430,0x0000a31c,2,0,0,,,,,,00:a0:de:f1:88:6e,00:a0:de:f1:88:6e
2017-08-09 12:07:48.532901,1.217228,9.5367431640625e-07,192.168.2.15,192.168.100.5,6,tcp,1294,0x00000000,0x00000040,4,443,61036,1240,306500,4230151763,307740,1,1183892093,0x00000010,0,0,0,0,0,1,0,0,0,0,·······A····,2264,0x00000d88,2,0,0,,,,,,ac:9b:0a:fc:2a:73,ac:9b:0a:fc:2a:73
